time_s,ag_g_unscaled,ag_g_after_scale,ag_m_per_s2_after_scale
23.72,9.778301e-05,9.778301e-05,0.0009592513281
23.740000000000002,0.003878931,0.003878931,0.03805231311
23.76,0.007100099,0.007100099,0.06965197119000001
23.78,0.006795127,0.006795127,0.06666019587
23.8,0.005348776,0.005348776,0.052471492560000006
23.82,0.005568084,0.005568084,0.05462290404
23.84,0.003652532,0.003652532,0.035831338920000004
23.86,0.002743721,0.002743721,0.026915903010000002
23.88,0.002160289,0.002160289,0.021192435090000003
23.900000000000002,-0.001151642,-0.001151642,-0.01129760802
23.92,-0.002676533,-0.002676533,-0.02625678873
23.94,-0.001894184,-0.001894184,-0.01858194504
23.96,0.004913304,0.004913304,0.048199512240000006
23.98,0.01174732,0.01174732,0.11524120920000001
24.0,0.01825594,0.01825594,0.1790907714
24.02,0.02025209,0.02025209,0.1986730029
24.04,0.01750524,0.01750524,0.1717264044
24.060000000000002,0.01332733,0.01332733,0.13074110730000002
24.080000000000002,0.008658797,0.008658797,0.08494279856999999
24.1,0.01009802,0.01009802,0.0990615762
24.12,0.01098849,0.01098849,0.1077970869
24.14,0.01240631,0.01240631,0.12170590110000001
24.16,0.01267356,0.01267356,0.1243276236
24.18,0.01265826,0.01265826,0.1241775306
24.2,0.01328149,0.01328149,0.1302914169
24.22,0.01426376,0.01426376,0.1399274856
24.240000000000002,0.01625379,0.01625379,0.1594496799
24.26,0.01500736,0.01500736,0.14722220160000002
24.28,0.01354876,0.01354876,0.13291333560000002
24.3,0.01295922,0.01295922,0.1271299482
24.32,0.01269403,0.01269403,0.1245284343
24.34,0.01096004,0.01096004,0.10751799240000001
24.36,0.009541225,0.009541225,0.09359941725000001
24.38,0.005596894,0.005596894,0.05490553014
24.400000000000002,-0.0005853157,-0.0005853157,-0.005741947017
24.42,-0.005501706,-0.005501706,-0.05397173586000001
24.44,-0.01189505,-0.01189505,-0.11669044050000002
24.46,-0.0144889,-0.0144889,-0.142136109
24.48,-0.01503562,-0.01503562,-0.1474994322
24.5,-0.01568943,-0.01568943,-0.15391330830000002
24.52,-0.01860866,-0.01860866,-0.1825509546
24.54,-0.02210317,-0.02210317,-0.2168320977
24.560000000000002,-0.02291406,-0.02291406,-0.22478692860000002
24.580000000000002,-0.02233774,-0.02233774,-0.2191332294
24.6,-0.0202702,-0.0202702,-0.19885066199999998
24.62,-0.01857699,-0.01857699,-0.18224027190000003
