time_s,ag_g,ag_m_per_s2,roof_total_m,roof_total_in,base_total_kN,base_total_kip,D_mode_1_m,D_mode_1_in,roof_mode_1_m,roof_mode_1_in,base_mode_1_kN,base_mode_1_kip,D_mode_2_m,D_mode_2_in,roof_mode_2_m,roof_mode_2_in,base_mode_2_kN,base_mode_2_kip,D_mode_3_m,D_mode_3_in,roof_mode_3_m,roof_mode_3_in,base_mode_3_kN,base_mode_3_kip,D_mode_4_m,D_mode_4_in,roof_mode_4_m,roof_mode_4_in,base_mode_4_kN,base_mode_4_kip,D_mode_5_m,D_mode_5_in,roof_mode_5_m,roof_mode_5_in,base_mode_5_kN,base_mode_5_kip
50.96,0.0003726006,0.003655211886,0.0003969363877047252,0.01562741683876871,4.094953924211971,0.9205822637441052,0.0003178951471562677,0.012515556974656209,0.00039790989583166406,0.015665743930380477,3.966866768096414,0.8917871255531192,6.607026129714172e-06,0.0002601191389651249,-2.3927239831374085e-06,-9.420173161958302e-05,0.06962857086729428,0.01565312542621972,8.262076867360487e-06,0.00032527861682521604,1.3101873853503653e-06,5.158218052560494e-05,0.06010284845743642,0.013511657838998348,-1.1259418765889979e-06,-4.432842033814953e-05,7.112856443594186e-08,2.800337182517396e-06,-0.004191636712364058,-0.0009423174191645091,2.5198143937908154e-06,9.92052910941266e-05,3.7899906412270826e-08,1.4921222996957018e-06,0.002547373503191165,0.0005726723449326128
50.980000000000004,0.0007938743,0.007787906883,0.00037246657487550767,0.014664038380925499,3.6897254595383564,0.8294832808869116,0.00029728416615742667,0.011704101029819948,0.00037211109589526325,0.014650043145482806,3.7096718523716454,0.8339674083784149,-1.571294480294842e-07,-6.186198741318276e-06,5.6904179183797876e-08,2.2403220151101527e-06,-0.0016559188192484234,-0.0003722653596141586,3.433389551262774e-07,1.3517281697884938e-05,5.4446161071548474e-08,2.1435496484861605e-06,0.002497634616667728,0.0005614905984223225,-4.667796524960317e-06,-0.00018377151673072115,2.948763811017753e-07,1.160930634258958e-05,-0.01737719120914365,-0.003906547989769165,-3.374015943921718e-06,-0.0001328352733827448,-5.074774111269657e-08,-1.997942563491991e-06,-0.00341091742156475,-0.0007668047405423611
51.0,-2.313181e-05,-0.0002269230561,0.0003280852170629597,0.012916740829250383,3.085428684884329,0.6936319616583757,0.0002607289722442235,0.010264920167095414,0.0003263548975631172,0.012848618014295952,3.2535164651856827,0.7314195978958994,-8.142748387747337e-06,-0.00032058064518690303,2.948883351375423e-06,0.00011609776973918988,-0.08581287890189399,-0.019291502610278233,-8.676108049603193e-06,-0.00034157905707099187,-1.375843810583963e-06,-5.416707915684894e-05,-0.06311473684851314,-0.014188757284930593,-3.7309787392394676e-06,-0.00014688892674171133,2.3569525850400075e-07,9.279340885984281e-06,-0.013889622352286472,-0.0031225113210716364,-5.213522115476169e-06,-0.00020525677619984917,-7.841529945290658e-08,-3.0872165138939598e-06,-0.005270542198659914,-0.0011848650212431596
51.02,-0.0003719579,-0.0036489069990000003,0.0002681700829893082,0.01055787728304363,2.4371393948274007,0.547890731537816,0.00021186216150610634,0.008341029980555368,0.00026518822753253797,0.010440481398918818,2.643730095956825,0.59433416871295,-1.2945344161745468e-05,-0.0005096592189663571,4.688135756943981e-06,0.00018457227389543233,-0.1364253441217437,-0.030669637424023503,-1.0284194497294418e-05,-0.00040488954713757555,-1.6308516750884987e-06,-6.420675886175192e-05,-0.07481283378269481,-0.016818594092981937,1.219413933851777e-06,4.800842259258964e-05,-7.703342807607676e-08,-3.0328121289794e-06,0.004539612851229954,0.0010205455671668693,1.0669698314047799e-07,4.200668627577874e-06,1.6048029908314962e-09,6.318122011147623e-08,0.00010786392378432121,2.4248774704540978e-05
51.04,-0.000795244,-0.00780134364,0.0001977298724980133,0.007784640649528083,1.8265418387007717,0.4106229402857224,0.00015519969644787814,0.006110224269601502,0.0001942637237438668,0.007648178100152237,1.936665355747317,0.4353796917633792,-1.1280581987886708e-05,-0.0004441174010979019,4.085244788843005e-06,0.00016083640900956713,-0.11888114061414685,-0.026725543575954424,-2.321628571606625e-06,-9.140269966955217e-05,-3.681602721471352e-07,-1.449449890343052e-05,-0.01688879109379501,-0.00379675127602786,5.334876805301612e-06,0.00021003451989376427,-3.3701751084458714e-07,-1.3268405938763273e-05,0.01986058600181585,0.004464837348409126,5.7232338791914865e-06,0.00022532416847210579,8.608174829518893e-08,3.3890452084720055e-06,0.0057858286595805055,0.0013007060259163082
51.06,-0.00197639,-0.019388385900000003,0.00012216521459728502,0.0048096541180033476,1.272414592059883,0.2860501796256316,9.596037597326491e-05,0.0037779675580025558,0.00012011376565216726,0.0047288884115026485,1.1974452265396178,0.2691963957981649,-2.0961653929713746e-06,-8.252619657367616e-05,7.591229563673963e-07,2.9886730565645524e-05,-0.022090574147675,-0.004966158626604605,9.822656590329997e-06,0.0003867187633988188,1.5576617068427808e-06,6.132526404892838e-05,0.07145535559349622,0.016063802969787874,5.451084444153203e-06,0.00021460962378555917,-3.4435863803762185e-07,-1.3557426694394562e-05,0.02029320176591117,0.004562093241103669,5.253920391022447e-06,0.00020684725948907272,7.90229199451912e-08,3.1111385805193387e-06,0.005311382308532604,0.0011940462431797151
51.08,-0.002486376,-0.024391348560000005,4.818470626859116e-05,0.001897035679865794,0.7965144501757025,0.1790635717076467,4.0255634728404154e-05,0.0015848675089922895,5.03880463879582e-05,0.001983781353856622,0.5023314796127925,0.11292860901746564,1.3575801213374771e-05,0.0005344803627312903,-4.91645477342058e-06,-0.00019356121155199136,0.14306945641013502,0.03216329328541256,1.8498924562484493e-05,0.0007283041166332478,2.933530877697861e-06,0.00011549334164164808,0.13457125580577617,0.03025282178929732,3.934984587890548e-06,0.000154920653066557,-2.4858281820206164e-07,-9.786725126065419e-06,0.014649091755212852,0.0032932468348600844,1.872685109525625e-06,7.372776021754429e-05,2.8166594557744378e-08,1.1089210455804874e-06,0.0018931665917859834,0.000425600780611088
51.1,-0.003294202,-0.03231612162,-1.682034295635491e-05,-0.000662218226628146,0.41808930538473477,0.09399021486483433,-6.384186093550487e-06,-0.00025134590919490105,-7.991096580678165e-06,-0.00031461010160150255,-0.0796653106610639,-0.017909474291423876,3.20866035428711e-05,0.0012632521079870512,-1.1620112336042899e-05,-0.00045748473763948424,0.3381467402751482,0.07601841129386837,1.9234525722702502e-05,0.000757264792232382,3.0501813732378076e-06,0.00012008588083613416,0.1399224194136042,0.03145581122432677,4.65751884363044e-06,0.00018336688360749766,-2.942271142666711e-07,-1.1583744656168153e-05,0.01733892963696481,0.003897946446166306,2.3211404991333236e-06,9.13834842178474e-05,3.491170139501455e-08,1.3744764328745888e-06,0.002346526720081511,0.0005275201918967547
51.120000000000005,-0.003793988,-0.03721902228,-6.506260981303965e-05,-0.0025615200713795137,0.16115018170651585,0.03622800202976813,-3.9360449863056355e-05,-0.0015496240103565495,-4.92675419709923e-05,-0.0019396670067319802,-0.491160880988003,-0.11041735854683564,4.860358313627655e-05,0.0019135268951289983,-1.7601710172381727e-05,-0.0006929807154480995,0.5122119946807392,0.11514983716717152,1.4014551476064992e-05,0.000551753995120669,2.2224059216662506e-06,8.749629612859254e-05,0.10194948281012219,0.02291915548010567,8.294136875096037e-06,0.0003265408218541747,-5.239613708551486e-07,-2.0628400427368055e-05,0.030877267597815512,0.006941485894471842,7.193641041041997e-06,0.00028321421421425186,1.0819777952327845e-07,4.259755099341671e-06,0.007272317605841943,0.0016348820348547444
51.14,-0.003926574,-0.038519690940000004,-8.989410443670506e-05,-0.003539137969949018,0.04535836346737522,0.010196965751833143,-5.550007647203885e-05,-0.002185042380788931,-6.946954002032163e-05,-0.0027350212606425837,-0.6925598297212,-0.15569364335293845,5.8727415696261364e-05,0.00231210298016777,-2.1268039999442815e-05,-0.0008373244094268826,0.6189026568655457,0.13913485217154611,8.953443829427456e-06,0.0003524977885601361,1.4198232900859662e-06,5.5898554727793945e-05,0.06513222840834752,0.014642307430209545,1.1623002891022954e-05,0.0004575985390166517,-7.342541629038678e-07,-2.8907644208813694e-05,0.04326991174137617,0.00972746312659653,1.0498573692078426e-05,0.0004133296729164735,1.579064558772945e-07,6.2167896014682875e-06,0.010613396173305843,0.0023859863764193984
51.160000000000004,-0.00249142,-0.0244408302,-8.937940585303613e-05,-0.003518874246182525,0.030884410982022308,0.006943091791125527,-5.5024010528605576e-05,-0.002166299627110456,-6.887364747004176e-05,-0.0027115609240173926,-0.6866192226143554,-0.15435814174787807,5.845709121456252e-05,0.0023014602840378947,-2.1170142419216657e-05,-0.0008334701739849078,0.6160538248855294,0.13849440926505,7.614519150322373e-06,0.0002997842185166289,1.2074986830095133e-06,4.7539318228720996e-05,0.055392160822909584,0.012452653130607495,1.036066097223658e-05,0.00040790003827703074,-6.545088666523433e-07,-2.5768065616233988e-05,0.03857048733914077,0.008670990493553002,7.406159676172135e-06,0.0002915810896130762,1.1139421986513182e-07,4.385599207288655e-06,0.007487160548797926,0.0016831806497931102
51.18,-0.002122166,-0.02081844846,-6.719985848726986e-05,-0.0026456637199712544,0.04625835589129439,0.01039929209745216,-4.12960675680909e-05,-0.0016258294318146024,-5.169035794119524e-05,-0.0020350534622517813,-0.5153145606478757,-0.11584732174314061,4.581439117637983e-05,0.00180371618804645,-1.659160874929145e-05,-0.0006532129428854902,0.4828179153734491,0.10854178526471056,8.469550494330482e-06,0.0003334468698555308,1.3430882325844114e-06,5.287748947182722e-05,0.06161212465528376,0.013850956625881958,4.352492574102805e-06,0.00017135797535837815,-2.7495784191979035e-07,-1.0825111886605919e-05,0.016203383179219724,0.0036426654471600132,9.293292938419961e-07,3.6587767474094334e-05,1.39778125522198e-08,5.503075807960551e-07,0.000939493331217547,0.000211206502840243
51.2,-0.002498531,-0.02451058911,-2.874412328111389e-05,-0.0011316583968942477,0.11455150977809125,0.02575220384368885,-1.6999560397055872e-05,-0.0006692740313801525,-2.1278378632975673e-05,-0.0008377314422431367,-0.21212966544022077,-0.04768864588771122,2.4694506839018496e-05,0.0009722246787015156,-8.943076295662614e-06,-0.000352089617939473,0.2602446525435291,0.05850532528566216,9.319208109634243e-06,0.0003668979570722143,1.477825624563373e-06,5.818211120328241e-05,0.06779299705736094,0.015240472018027097,-1.6605653837502938e-07,-6.5376589911428895e-06,1.049020685295039e-08,4.130002698011965e-07,-0.000618192374804923,-0.00013897517441219484,-7.3029480267926e-07,-2.8751763885010235e-05,-1.0984183891922583e-08,-4.3244818472136154e-07,-0.0007382820077730711,-0.00016597239787699637
51.22,-0.002608677,-0.02559112137,2.1247963089827972e-05,0.0008365339799144871,0.33704930958832524,0.07577169906103852,1.6919359523908022e-05,0.0006661165166892922,2.1177991063787075e-05,0.0008337791757396486,0.21112887577322365,0.047463659420408484,3.915859328717473e-06,0.00015416769010698713,-1.418122215118285e-06,-5.583158327237343e-05,0.04126753601741172,0.009277311156403565,9.8476081191373e-06,0.00038770110705264963,1.561618481732843e-06,6.14810425879072e-05,0.07163686660807068,0.016104608269135314,2.253515274474654e-06,8.872107379821472e-05,-1.4236019615278948e-07,-5.604732131999586e-06,0.008389347223657057,0.0018860002826468335,4.576629551319296e-06,0.00018018226579997231,6.883595557912896e-08,2.71007699130429e-06,0.0046266839659620885,0.001040119932444314
51.24,-0.002308782,-0.022649151420000003,7.794833348626739e-05,0.0030688320270184015,0.7572230247702558,0.1702305078893671,5.8876000844935704e-05,0.002317952789170697,7.369519029391522e-05,0.0029013854446423314,0.7346864312948573,0.16516408012909495,-8.505926245024924e-06,-0.0003348789860246033,3.080407633585297e-06,0.00012127589108603532,-0.08964025216732689,-0.02015193034892829,9.875550241637633e-06,0.00038880119061565486,1.5660495003505076e-06,6.165549213978376e-05,0.07184013283049608,0.016150304333766637,8.379245605166185e-06,0.0003298915592585112,-5.293379021990178e-07,-2.084007488972511e-05,0.031194108888580412,0.0070127146501790475,9.043693409968683e-06,0.00035605092165231036,1.3602396061538557e-07,5.3552740399758105e-06,0.009142603923648858,0.002055339125254766
51.26,-0.002420968,-0.02374969608,0.00013707220871612765,0.0053965436502412464,1.3463126561947085,0.30266312532089634,0.0001062811386782343,0.004184296798355681,0.0001330322818660022,0.005237491412047331,1.3262332592038173,0.2981490973052946,-8.724135250603792e-06,-0.0003434698917560548,3.1594316771919946e-06,0.00012438707390519663,-0.09193986184201836,-0.02066890316943755,9.13840537859073e-06,0.00035977973931459567,1.4491542068008577e-06,5.705331522838023e-05,0.0664777394872543,0.01494479035378753,1.051134739635714e-05,0.00041383257465972995,-6.640281049456654e-07,-2.61428387773884e-05,0.039131460121600986,0.008797102191885587,6.3407111197432235e-06,0.0002496342960528828,9.536907107828152e-08,3.754687837727619e-06,0.006410059224054244,0.001441038639366185
51.28,-0.002822834,-0.027692001540000004,0.00019641450243409485,0.007732854426539168,2.0782862261151798,0.4672173299516395,0.00015701013078424963,0.006181501211978332,0.00019652984747881494,0.007737395570032084,1.9592569299472289,0.44045847968222007,2.924346466121217e-06,0.0001151317506346936,-1.0590474121212638e-06,-4.169478000477417e-05,0.03081841378545471,0.006928255031117622,8.53272922199674e-06,0.0003359342213384544,1.3531070176114336e-06,5.32719298272218e-05,0.06207172114120606,0.01395427802613449,6.733322606940448e-06,0.00026509144121812786,-4.2536082978515225e-07,-1.6746489361620167e-05,0.025066695557096605,0.005635217335193097,1.060863067191627e-06,4.1766262487859335e-05,1.5956179574921116e-08,6.281960462567369e-07,0.0010724656841937235,0.00024109987697429886
51.300000000000004,-0.0008236199,-0.008079711219,0.0002534287484281349,0.009977509780635233,2.865607091361979,0.6442141015481221,0.00020747138681036147,0.008168164835053601,0.0002596922873855017,0.010224105802578806,2.58893964576418,0.5820167855131841,2.046519962859098e-05,0.0008057165208106685,-7.411439429730667e-06,-0.00029178895392640425,0.21567382581462818,0.04848540483565762,7.72868721365932e-06,0.00030427902415981577,1.225603278112577e-06,4.825209756348729e-05,0.05622268151638404,0.012639361609929926,1.2540886850682435e-06,4.93735702782773e-05,-7.922391883539771e-08,-3.119051922653453e-06,0.004668699408194462,0.0010495653796064408,1.0113277348763396e-07,3.98160525541866e-06,1.5211130866779647e-09,5.988634199519546e-08,0.00010223885859270136,2.2984209743945948e-05
51.32,-0.0008644055,-0.008479817955,0.00030377922080111465,0.01195981184256357,3.5299957990098974,0.7935746247218332,0.00025179556720397506,0.009913211307243113,0.0003151729392954751,0.01240838343682973,3.1420406282718005,0.7063588328181338,3.393149896321748e-05,0.0013358857859534442,-1.2288238272277712e-05,-0.00048378890835739025,0.3575892896152538,0.0803892702621815,4.739550526093432e-06,0.00018659647740525322,7.515906001855118e-07,2.9590181109665818e-05,0.03447807271698283,0.007750979087619875,-1.7215771531739981e-06,-6.777862807771646e-05,1.0875633460045927e-07,4.281745456710995e-06,-0.006409057295455286,-0.001440813396856792,2.2720167449052912e-06,8.94494781458776e-05,3.4172843131306906e-08,1.3453875248546026e-06,0.0022968657013151613,0.0005163559507546367
51.34,-0.001948651,-0.01911626631,0.00034600500108358307,0.01362224413714894,3.9983255577418495,0.8988593428045057,0.0002871505592115237,0.011305140126437942,0.00035942684286304844,0.014150663104844427,3.583219250014388,0.8055397324902719,3.779735154950265e-05,0.0014880847066733327,-1.3688250625320798e-05,-0.0005389075049338898,0.39832982635327246,0.0895481072675704,1.522007080797625e-06,5.9921538614079726e-05,2.4135753148857456e-07,9.50226501923522e-06,0.011071908721850139,0.002489064097855596,5.045665742685465e-07,1.9864825758604193e-05,-3.1874732467369923e-08,-1.254910727061808e-06,0.0018783916119569186,0.0004222792330113964,3.784786976360482e-06,0.00014900736127403471,5.692604683420655e-08,2.2411829462286045e-06,0.0038261810403818477,0.0008601597157963939
51.36,-0.0009327166,-0.009149949846,0.00038024958644069606,0.014970456159082523,4.282774512111414,0.9628060116021452,0.00031314697253928726,0.012328620966113672,0.0003919665975959584,0.015431755810864504,3.907616489299425,0.878467132998405,3.2193252296530044e-05,0.0012674508778161436,-1.1658735012212412e-05,-0.00045900531544143357,0.33927066504194364,0.07627107963281525,1.5738901671992574e-06,6.196417981099439e-05,2.495850711747526e-07,9.826183904517818e-06,0.011449334559150247,0.0025739128014375568,5.663376338249009e-06,0.00022296757237200824,-3.5776964795064387e-07,-1.408541921065527e-05,0.0210835183138,0.004739763468948768,3.3182137260805938e-06,0.00013063833567246433,4.9908433726014764e-08,1.9648989655911324e-06,0.003354504897095465,0.0007541227005388346
51.38,-0.0009847222,-0.009660124782,0.00040371003329433625,0.015894095798989618,4.346822860592512,0.977204653131463,0.00032785977633288855,0.012907865209956243,0.0004103826391029581,0.01615679681507709,4.091210774888409,0.9197407703008108,1.8989109103011745e-05,0.0007476027205910136,-6.876875598364659e-06,-0.0002707431337938842,0.20011795063735208,0.04498830497806316,3.93034963859413e-06,0.0001547381747478004,6.23268773599237e-07,2.4538140692883346e-05,0.028591504594489527,0.006427625929517708,6.910053560674477e-06,0.0002720493527824597,-4.3652536615409756e-07,-1.7186038037562898e-05,0.025724626458580504,0.005783126085788332,1.165259615796311e-06,4.5876362826626415e-05,1.7526382297641998e-08,6.900150510882676e-07,0.0011780040136815965,0.0002648258372829766
51.4,-0.001077527,-0.010570539870000001,0.0004128363781810652,0.01625340071578997,4.201044684092695,0.9444324153455359,0.0003300311328003826,0.012993351685054434,0.0004131005296826757,0.016263800381207706,4.118306129723629,0.9258320483842283,2.85901015566391e-06,0.00011255945494739804,-1.035385971416825e-06,-4.076322722113485e-05,0.0301298628650301,0.006773462626426632,5.903377573768581e-06,0.00023241643991214886,9.361484953822289e-07,3.685623997567831e-05,0.04294438473514153,0.009654281744374509,2.6037401048600963e-06,0.00010250945294724788,-1.6448477463512172e-07,-6.475778528941801e-06,0.009693158092715766,0.002179108626121837,-2.8539191820582748e-08,-1.1235902291568012e-06,-4.29250940762633e-10,-1.6899643337111537e-08,-2.885132382185994e-05,-6.486035615419833e-06
51.42,-0.001280493,-0.01256163633,0.00040544888655958436,0.015962554588960013,3.936652680474136,0.884994728448033,0.0003202511714103894,0.0126083138350547,0.0004008589353936728,0.0157818478501446,3.9962665069792167,0.8983964497787695,-9.610732974872174e-06,-0.00037837531397134547,3.480511630048754e-06,0.00013702801693105332,-0.10128332912412422,-0.022769398174014494,6.2626067446114315e-06,0.00024655932065399336,9.93114502312946e-07,3.9098996154052994e-05,0.04555761343819959,0.010241758927186819,-1.4690638301596173e-06,-5.783715866770147e-05,9.280443642488546e-08,3.6537179694836797e-06,-0.005469005115928361,-0.0012294812599187646,1.5637911751376124e-06,6.15665816983312e-05,2.3520597124968515e-08,9.260077608255321e-07,0.0015808942967727277,0.00035539917600983697
51.44,0.0003454014,0.003388387734,0.00037940010767214475,0.014937012113076565,3.5905235928240073,0.8071818140773404,0.0002981792452660925,0.011739340364806793,0.00037323146793641067,0.01469415228096105,3.7208411313076293,0.8364783621711993,-1.493175213539425e-05,-0.0005878642572989863,5.40751023882611e-06,0.00021289410389079173,-0.15735923262909038,-0.03537576277432729,4.0050779476774135e-06,0.0001576802341605281,6.351190734041527e-07,2.5004687929297352e-05,0.029135119028053606,0.0065498353157809955,-1.3255417298983158e-06,-5.218668227946126e-05,8.373778638843415e-08,3.29676324363914e-06,-0.00493470355294416,-0.001109365490247763,2.810539907623398e-06,0.00011065117746548811,4.227263711539933e-08,1.6642770517873753e-06,0.0028412786703589012,0.0006387448549351354
51.46,0.000691196,0.00678063276,0.00033282863042818645,0.013103489386936475,3.107061516902922,0.6984952157607293,0.0002619104010451139,0.01031143311201236,0.0003278336940005593,0.012906838346478714,3.2682589697223134,0.734733844759422,-1.4444596948264135e-05,-0.0005686849192229975,5.231087764195085e-06,0.00020594833717303487,-0.1522253162793564,-0.034221612465781266,-1.376382029655517e-06,-5.418826888407548e-05,-2.1826453585800428e-07,-8.593091962913554e-06,-0.01001255276076275,-0.0022509114038771626,2.814279383297504e-07,1.1079840091722456e-05,-1.777850674335379e-08,-6.999412103682595e-07,0.001047695003370511,0.00023553120639857223,-7.2000361351257945e-09,-2.834659895718817e-07,-1.0829396655509747e-10,-4.263541990358168e-09,-7.278782642814358e-06,-1.6363354329836133e-06
51.480000000000004,0.001464371,0.01436547951,0.0002664369986762003,0.010489645617173242,2.445889060336281,0.5498577345933434,0.00021056688237627426,0.008290034739223396,0.0002635669244449163,0.010376650568697493,2.6275669057304136,0.5907005390010309,-1.1325859472077962e-05,-0.00044589997921566784,4.101641957583312e-06,0.00016148196683398868,-0.11935830030063956,-0.026832813340764636,-7.6074267679469214e-06,-0.000299504990864052,-1.2063739839696015e-06,-4.7495038738960694e-05,-0.05534056696945635,-0.01244105437094223,-6.632894964141369e-07,-2.6113759701343973e-05,4.190165644100831e-08,1.6496715134255241e-06,-0.0024692825286130155,-0.0005551167954720727,-4.4609068355023425e-06,-0.00017562625336623396,-6.709539877064189e-08,-2.6415511327024364e-06,-0.0045096955954234364,-0.0010138199005085625
51.5,0.002127385,0.02086964685,0.00018258785977967102,0.007188498416522481,1.6015062724989433,0.3600329324880444,0.00014454048688518128,0.005690570349810287,0.00018092157302315877,0.0071228965757149125,1.8036540010075974,0.4054775496840822,-9.09421409881652e-06,-0.00035803992515025674,3.293455142270794e-06,0.00012966358827837772,-0.09583996164537441,-0.021545680484213414,-1.150846444228788e-05,-0.0004530891512711764,-1.8249945115623094e-06,-7.185017762056337e-05,-0.08371884036629655,-0.018820744020280507,-4.503239699730798e-06,-0.00017729290156420465,2.844809148791574e-07,1.1200036018864465e-05,-0.01676458194018943,-0.00376882794748248,-5.761333086891506e-06,-0.00022682413727919315,-8.665478907540295e-08,-3.4116058691103524e-06,-0.005824344556793712,-0.0013093647440613463
51.52,0.00267412,0.0262331172,8.362630759865755e-05,0.0032923743149077776,0.5725567773267656,0.12871588397540645,6.484550305464681e-05,0.0025529725612065675,8.116722635260158e-05,0.0031955600926221097,0.809177093230444,0.18191024710963202,-1.0812656325362413e-05,-0.00042569513091978003,3.9157862559015315e-06,0.00015416481322446976,-0.11394987584932777,-0.0256169511560306,-1.2092309266692817e-05,-0.0004760751679800322,-1.9175797218209288e-06,-7.549526463861924e-05,-0.08796604570790928,-0.01977555376425591,-8.242293653252747e-06,-0.0003244997501280609,5.206863048662909e-07,2.0499460821507518e-05,-0.030684266558877432,-0.006898097534891026,-3.9766354840746504e-06,-0.00015656045212892325,-5.981159289093901e-08,-2.3547871216905123e-06,-0.004020127787563739,-0.0009037606790479817
51.54,0.001824475,0.01789809975,-2.6675513474687507e-05,-0.001050217065932579,-0.5912569343397808,-0.13291984650930105,-2.519095153160392e-05,-0.0009917697453387371,-3.153155683409552e-05,-0.0012413998753580916,-0.314346253415202,-0.07066784899762532,-1.6392188113686186e-05,-0.0006453617367592988,5.936404800840962e-06,0.0002337167244425576,-0.1727501313504256,-0.03883577444922535,-9.824027559114187e-06,-0.00038677273854780263,-1.557879112954536e-06,-6.133382334466678e-05,-0.07146532876736024,-0.016066045028463594,-8.130539520750568e-06,-0.00032009998113191216,5.136265168080077e-07,2.0221516409764084e-05,-0.030268230230276142,-0.006804568847567086,-2.400733846308881e-06,-9.451708056334178e-05,-3.610884528641635e-08,-1.421608082142376e-06,-0.0024269905765167015,-0.0005456091864196767
51.56,0.00173677,0.0170377137,-0.00014248039466616895,-0.005609464356935785,-1.790092086686507,-0.402428710059149,-0.00011975120867667067,-0.004714614514829554,-0.00014989279137006295,-0.005901290998821376,-1.4943200435373423,-0.3359365096403433,-2.2454519431014716e-05,-0.0008840361980714456,8.131868425763012e-06,0.00032015230022689026,-0.23663840081726487,-0.053198428784534985,-5.828868025517244e-06,-0.00022948299313060015,-9.243328863320746e-07,-3.639105851701081e-05,-0.04240236168705377,-0.009532430115798214,-3.827505170000384e-06,-0.00015068917992127495,2.417930745573027e-07,9.519412384145776e-06,-0.014248969259354762,-0.003203295719455809,-2.455456159529322e-06,-9.667150234367409e-05,-3.693191009421658e-08,-1.4540122084337236e-06,-0.002482311385491591,-0.0005580457990167426
51.58,0.001885704,0.01849875624,-0.00025804389277029097,-0.01015920837678311,-2.9591326032509255,-0.6652394730287355,-0.00021327247353680263,-0.008396554076252073,-0.000266953517497624,-0.010509981003843465,-2.66132872864204,-0.5982904987269133,-2.594780658642118e-05,-0.0010215671884417788,9.396956801777728e-06,0.0003699589292038476,-0.27345263274017545,-0.06147459735415214,-2.8058856016756632e-06,-0.00011046793707384502,-4.4495300383547906e-07,-1.7517834796672403e-05,-0.02041154056223296,-0.004588696860832462,-1.3694255794566802e-07,-5.391439289199528e-06,8.65100389228771e-09,3.4059070442077597e-07,-0.0005098073580041791,-0.00011460925333737523,-3.392787170672174e-06,-0.00013357429805795963,-5.1030074501552055e-08,-2.009058051242207e-06,-0.0034298939484725785,-0.0007710708335002133
51.6,0.000888159,0.008712839790000001,-0.00036740881816209775,-0.01446491410086999,-4.037688983409259,-0.90770859292558,-0.0003004493832550415,-0.011828715876182738,-0.0003760730035143733,-0.014806023760408397,-3.749169135141322,-0.8428467507731763,-2.5033432481603395e-05,-0.0009855682079371415,9.065817676972728e-06,0.0003569219557863279,-0.2638164422807201,-0.05930829556145446,-2.526391291882933e-06,-9.946422408987926e-05,-4.006312279858397e-07,-1.577288299156849e-05,-0.018378346679403,-0.004131616692916663,-7.85283406398433e-07,-3.09166695432454e-05,4.9608316853531495e-08,1.9530833406902163e-06,-0.0029234393216120837,-0.0006572153041077472,-3.3648190941382036e-06,-0.00013247319268260645,-5.060941356486534e-08,-1.9924965970419423e-06,-0.003401619986202414,-0.0007647145939250165
51.620000000000005,0.0001517338,0.0014885085780000002,-0.00046275790934173814,-0.01821881532841489,-4.9003903237039355,-1.1016515694479299,-0.00037468248117781275,-0.014751278786528061,-0.000468990698313884,-0.018464200721019057,-4.675489690446729,-1.0510918957829218,-1.8082666142895077e-05,-0.000711915989877759,6.548608724973159e-06,0.0002578192411406756,-0.19056534305770356,-0.042840793364236095,-3.076418186602732e-06,-0.00012111882624420206,-4.878536432011e-07,-1.9206836346500002e-05,-0.02237954197588535,-0.005031121178654393,-2.9513442114819067e-06,-0.00011619465399535066,1.8644379544261643e-07,7.340306907189623e-06,-0.010987212577214125,-0.002470023647095354,-9.580574107605279e-07,-3.7718795699233384e-05,-1.440990506875438e-08,-5.673190971950543e-07,-0.0009685356464036079,-0.00021773547502239
51.64,-0.0005010513,-0.004915313253,-0.0005359333354774859,-0.021099737617223856,-5.434465685630284,-1.2217164870981878,-0.0004296315043164821,-0.01691462615419221,-0.0005377704839405314,-0.02117206629687132,-5.361173180044003,-1.2052396763802062,-5.354721648422018e-06,-0.00021081581293000073,1.9392039110580483e-06,7.63466106715767e-05,-0.05643107934672523,-0.0126862113059132,-1.6209251764929415e-06,-6.381595183043077e-05,-2.570438102830598e-07,-1.0119835050514167e-05,-0.011791492842249778,-0.002650833043433974,-1.9434771049444414e-06,-7.651484665135596e-05,1.2277430954748914e-07,4.833634234153116e-06,-0.007235142552298723,-0.001626524750358018,2.141784542973963e-06,8.432222610133713e-05,3.221405272308327e-08,1.268269792247373e-06,0.0021652091549919134,0.0004867583817235493
51.660000000000004,0.0005046835,0.004950945135,-0.0005814289545406029,-0.02289090372207098,-5.654271186996812,-1.2711307295478989,-0.00046203769450841567,-0.018190460413717153,-0.0005783333672651854,-0.022769030207290764,-5.765555065401319,-1.2961483406360528,8.946074754331652e-06,0.00035220766749337215,-3.239806714757986e-06,-0.00012755144546291284,0.0942787856119832,0.021194714150154136,1.28348389068288e-06,5.053086183790866e-05,2.0353289250022969e-07,8.013106003946051e-06,0.009336761085341793,0.0020989873915701943,1.4625748875715207e-06,5.758168848706775e-05,-9.239451369210923e-08,-3.637579279216899e-06,0.005444848194028372,0.0012240505678378858,2.199428452003681e-06,8.659167133872761e-05,3.308106053240732e-08,1.302403957968792e-06,0.0022234835131527773,0.0004998589785915071
